singer	title	cluster
태연 (TAEYEON)	사계 (Four Seasons)	1
Steve Aoki,몬스타엑스	Play It Cool	0
블락비 바스타즈	Help Me	3
블락비 바스타즈	From Seoul	0
블락비 바스타즈	If Not Me Who	0
블락비 바스타즈	Easy	0
블락비 바스타즈	Recognize (Feat. punchnello) (B-BOMB solo)	0
블락비 바스타즈	Let’s Ride (Feat. Ja Mezz) (U-KWON solo)	0
블락비 바스타즈	소년처럼 (Comme des Garcons) (P.O solo)	0
첸 (CHEN)	사월이 지나면 우리 헤어져요 (Beautiful goodbye)	5
IZ*ONE (아이즈원)	비올레타	4
볼빨간사춘기	나만, 봄	0
볼빨간사춘기	별 보러 갈래?	0
볼빨간사춘기	Mermaid	0
로미오 (ROMEO)	왜 이럴까	1
Ellie Goulding,Diplo,Red Velvet (레드벨벳)	Close To Me (Red Velvet Remix)	0
BLACKPINK	Kill This Love	0
맵식스 (MAP6)	Follow me	7
맵식스 (MAP6)	VROOM VROOM	4
방탄소년단	Intro : Persona	0
방탄소년단	작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey)	6
방탄소년단	소우주 (Mikrokosmos)	0
방탄소년단	Make It Right	7
방탄소년단	HOME	7
방탄소년단	Jamais Vu	6
방탄소년단	Dionysus	0
방탄소년단	작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey)	6
방탄소년단	소우주 (Mikrokosmos)	0
방탄소년단	Make It Right	7
방탄소년단	HOME	7
방탄소년단	Jamais Vu	6
방탄소년단	Dionysus	0
레이디스 코드	미니스커트	0
TWICE (트와이스)	FANCY	0
TWICE (트와이스)	STUCK IN MY HEAD	0
TWICE (트와이스)	GIRLS LIKE US	0
TWICE (트와이스)	HOT	7
TWICE (트와이스)	TURN IT UP	0
TWICE (트와이스)	STRAWBERRY	0
TWICE (트와이스)	FANCY	0
엔플라잉 (N.Flying)	봄이 부시게 (Spring Memories)	0
엔플라잉 (N.Flying)	놔 (Leave It)	0
엔플라잉 (N.Flying)	불놀이 (Flowerwork)	0
엔플라잉 (N.Flying)	Preview	0
엔플라잉 (N.Flying)	옥탑방 (Rooftop)	0
엔플라잉 (N.Flying)	꽃 (Like a Flower)	0
오마이걸 (OH MY GIRL)	다섯 번째 계절 (SSFWL)	6
오마이걸 (OH MY GIRL)	소나기	4
오마이걸 (OH MY GIRL)	미제 (Case No.L5VE)	0
오마이걸 (OH MY GIRL)	Tic Toc	0
오마이걸 (OH MY GIRL)	유성 (Gravity)	0
오마이걸 (OH MY GIRL)	Crime Scene	0
오마이걸 (OH MY GIRL)	심해 (마음이라는 바다)	3
오마이걸 (OH MY GIRL)	Vogue	0
오마이걸 (OH MY GIRL)	Checkmate	4
WINNER	AH YEAH (아예)	0
WINNER	동물의 왕국	0
WINNER	몰라도 너무 몰라	0
WINNER	BOOM	0
WINNER	EVERYDAY (REMIX)	3
WINNER	첫사랑 (2019)	2
WINNER	AH YEAH (아예)	0
레이디스 코드	FEEDBACK (너의 대답은)	4
소유 (SOYOU)	비가 오잖아	4
다비치	너에게 못했던 내 마지막 말은	3
세븐틴	9-TEEN	4
러블리즈	그 시절 우리가 사랑했던 우리 (Beautiful Days)	0
러블리즈	Close To You	3
러블리즈	Sweet Luv	4
러블리즈	Secret Story	4
러블리즈	LOVE GAME	3
Steve Aoki,몬스타엑스	Play It Cool (DVBBS Remix)	0
베리굿 (BerryGood)	Oh! Oh!	4
베리굿 (BerryGood)	One Step Closer	0
베리굿 (BerryGood)	달빛아래 춤을	0
베리굿 (BerryGood)	키다리 아저씨	3
베리굿 (BerryGood)	이 겨울에	1
이하이	누구 없소 (NO ONE) (Feat. B.I of iKON)	0
방탄소년단,Charli XCX	Dream Glow (BTS WORLD OST Part.1)	0
마크툽 (MAKTUB)	오늘도 빛나는 너에게 (To You My Light) (Feat.이라온)	7
어반자카파	서울 밤 (feat. 빈지노)	0
전소미	BIRTHDAY	3
몬스타엑스,French Montana	WHO DO U LOVE?	0
방탄소년단,Zara Larsson	A Brand New Day (BTS WORLD OST Part.2)	0
Red Velvet (레드벨벳)	짐살라빔 (Zimzalabim)	0
Red Velvet (레드벨벳)	Sunny Side Up!	0
Red Velvet (레드벨벳)	Milkshake	4
Red Velvet (레드벨벳)	친구가 아냐 (Bing Bing)	0
Red Velvet (레드벨벳)	안녕, 여름 (Parade)	0
Red Velvet (레드벨벳)	LP	4
Red Velvet (레드벨벳)	짐살라빔 (Zimzalabim)	0
방탄소년단,Juice WRLD	All Night (BTS WORLD OST Part.3)	0
청하	Snapping	0
방탄소년단	Heartbeat	5
여자친구 (GFRIEND)	열대야 (Fever)	4
여자친구 (GFRIEND)	Mr. Blue	0
여자친구 (GFRIEND)	좋은 말 할 때 (Smile)	1
여자친구 (GFRIEND)	바라 (Wish)	4
여자친구 (GFRIEND)	Paradise	0
여자친구 (GFRIEND)	기대 (Hope)	7
여자친구 (GFRIEND)	FLOWER (Korean Ver.)	0
디오 (D.O.)	괜찮아도 괜찮아 (That`s okay)	5
여자친구 (GFRIEND)	열대야 (Fever)	4
마마무 (Mamamoo)	WOW	7
헤이즈 (Heize)	We don`t talk together (Feat. 기리보이) (Prod. SUGA)	1
폴킴	헤어질 걸 알아	5
UV,엔플라잉 (N.Flying)	옥탑방 프리덤 (Rooftop Freedom)	0
DAY6 (데이식스)	For me	0
DAY6 (데이식스)	한 페이지가 될 수 있게	4
DAY6 (데이식스)	How to love	1
DAY6 (데이식스)	돌아갈래요	0
DAY6 (데이식스)	포장	4
DAY6 (데이식스)	Best Part	4
TWICE (트와이스)	HAPPY HAPPY (collapsedone Remix)	0
10CM	나의 어깨에 기대어요	5
태연 (TAEYEON)	그대라는 시	5
VAV	Give me more (Feat. De La Ghetto & Play-N-Skillz)	4
VAV	Give me more (Un Poco Mas) (Feat. De La Ghetto & Play-N-Skillz)	0
VAV	Give me more (Un Poco Mas) (Play-N-Skillz Remix version)	0
마마무 (Mamamoo)	다 빛이나 (Gleam)	4
몬스타엑스	Breathe For You	4
마마무 (Mamamoo)	WOW	7
헤이즈 (Heize)	내 맘을 볼 수 있나요	5
ITZY (있지)	ICY	0
청하	그 끝에 그대	1
거미	기억해줘요 내 모든 날과 그때를	3
세븐틴	HIT	0
오마이걸 (OH MY GIRL)	BUNGEE (Fall in Love)	6
오마이걸 (OH MY GIRL)	Tropical Love	0
오마이걸 (OH MY GIRL)	다섯 번째 계절 (SSFWL)	6
오마이걸 (OH MY GIRL)	소나기	4
오마이걸 (OH MY GIRL)	미제 (Case No.L5VE)	0
오마이걸 (OH MY GIRL)	Tic Toc	0
오마이걸 (OH MY GIRL)	유성 (Gravity)	0
오마이걸 (OH MY GIRL)	Crime Scene	0
오마이걸 (OH MY GIRL)	심해 (마음이라는 바다)	3
오마이걸 (OH MY GIRL)	Vogue	0
오마이걸 (OH MY GIRL)	Checkmate	4
Red Velvet (레드벨벳)	어떤 별보다	3
폴킴	안녕	5
펀치 (Punch)	Done For Me	5
Red Velvet (레드벨벳)	음파음파 (Umpah Umpah)	4
Red Velvet (레드벨벳)	카풀 (Carpool)	4
Red Velvet (레드벨벳)	Love Is The Way	0
Red Velvet (레드벨벳)	Jumpin’	0
Red Velvet (레드벨벳)	Ladies Night	4
Red Velvet (레드벨벳)	눈 맞추고, 손 맞대고 (Eyes Locked, Hands Locked)	3
풍뎅이 (PDE)	나이스 샷(Nice Shot)	0
Red Velvet (레드벨벳)	음파음파 (Umpah Umpah)	4
업텐션 (UP10TION)	Your Gravity	3
업텐션 (UP10TION)	Sky Surfer	0
업텐션 (UP10TION)	Look At Me	4
업텐션 (UP10TION)	Skyway	4
업텐션 (UP10TION)	Restore	5
업텐션 (UP10TION)	Lover	4
장범준	흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야	3
선미	날라리 (LALALAY)	0
X1 (엑스원)	FLASH	4
Crush	나빠(NAPPA)	0
Red Velvet (레드벨벳)	어떤 별보다	3
CLC	바람과 함께 사라지다	1
딘딘,뮤지,엔플라잉 (N.Flying)	ROCKSTAR	0
CLC	Devil	0
노을,엔플라잉 (N.Flying)	Rain	5
볼빨간사춘기	워커홀릭	0
마마무 (Mamamoo)	Good Luck	0
UV,노을,딘딘,엔플라잉 (N.Flying)	재껴라	0
세븐틴	HIT	0
세븐틴	거짓말을 해	3
세븐틴	독 : Fear	5
세븐틴	Let me hear you say	3
세븐틴	247	3
세븐틴	Second Life	5
세븐틴	Network Love	0
세븐틴	Back it up	0
세븐틴	Lucky	0
세븐틴	Snap Shoot	4
세븐틴	Happy Ending (Korean Ver.)	0
펀치 (Punch)	가끔 이러다	2
라붐 (LABOUM)	Firework (불꽃놀이)	4
라붐 (LABOUM)	잡아줄게	3
라붐 (LABOUM)	Satellite	4
러블리즈	Sixth Sense	0
몬스타엑스	LOVE U	0
몬스타엑스	WHO DO U LOVE? (will.i.am Remix) (feat. French Montana)	0
오마이걸 (OH MY GIRL)	Destiny (나의 지구)	3
TWICE (트와이스)	Feel Special	5
TWICE (트와이스)	RAINBOW	0
TWICE (트와이스)	GET LOUD	0
TWICE (트와이스)	TRICK IT	0
TWICE (트와이스)	LOVE FOOLISH	0
TWICE (트와이스)	21:29	5
TWICE (트와이스)	BREAKTHROUGH (Korean Ver.)	7
TWICE (트와이스)	Feel Special	5
AKMU (악동뮤지션)	어떻게 이별까지 사랑하겠어, 널 사랑하는 거지	1
AKMU (악동뮤지션)	달	3
소나무 (SONAMOO)	WE ARE LEGENDARY (위아 레전더리)	7
지코 (ZICO)	천둥벌거숭이 (Feat. Jvcki Wai, 염따)	0
지코 (ZICO)	사람	0
첸 (CHEN)	우리 어떻게 할까요	0
에이프릴 (APRIL)	Feeling	4
몬스타엑스	SOMEONE'S SOMEONE	0
마마무 (Mamamoo)	만남	6
폴킴	허전해	5
레이디스 코드	SET ME FREE	3
레이디스 코드	NEW DAY	3
레이디스 코드	NEVER ENDING STORY	4
레이디스 코드	JASMINE	5
레이디스 코드	FEEDBACK (너의 대답은)	4
헤이즈 (Heize)	떨어지는 낙엽까지도	0
헤이즈 (Heize)	만추 (Feat. Crush)	1
엔플라잉 (N.Flying)	굿밤 (GOOD BAM)	0
엔플라잉 (N.Flying)	Autumn Dream	0
엔플라잉 (N.Flying)	ㅈㅅ (Pardon?)	0
엔플라잉 (N.Flying)	4242	0
엔플라잉 (N.Flying)	Sunset	0
마마무 (Mamamoo)	I Miss You	3
방탄소년단	Make It Right (feat. Lauv)	7
VAV	Poison	6
VAV	119	0
VAV	Runway	0
VAV	Sweet Heart	4
DAY6 (데이식스)	Deep in love	4
DAY6 (데이식스)	Sweet Chaos	7
DAY6 (데이식스)	EMERGENCY	0
DAY6 (데이식스)	Rescue Me	0
DAY6 (데이식스)	365247	0
DAY6 (데이식스)	지금쯤	3
DAY6 (데이식스)	아야야	0
DAY6 (데이식스)	Not Fine (나빠)	3
DAY6 (데이식스)	막말	0
DAY6 (데이식스)	Not Mine	7
DAY6 (데이식스)	마치 흘러가는 바람처럼	0
WINNER	SOSO	0
WINNER	OMG	0
WINNER	빼입어 (DRESS UP)	2
WINNER	FLAMENCO (HOONY SOLO)	0
WINNER	바람 (WIND) (YOON SOLO)	0
WINNER	끄덕끄덕 (DON’T BE SHY)	0
러블리즈	Moonlight	6
러블리즈	Cameo (Musical Ver)	3
마마무 (Mamamoo)	우린 결국 다시 만날 운명이었지 (Destiny)	5
오마이걸 (OH MY GIRL)	게릴라 (Guerilla)	4
오마이걸 (OH MY GIRL)	Twilight	0
(여자)아이들	LION	0
몬스타엑스	Find you	3
몬스타엑스	Follow	4
몬스타엑스	Monsta Truck	0
몬스타엑스	U R	0
몬스타엑스	Disaster	0
몬스타엑스	Burn it up	0
몬스타엑스	Mirror	0
몬스타엑스	See You Again	5
태연 (TAEYEON)	불티 (Spark)	0
허각	이별은 늘 그렇게 (Duet. 정은지)	3
방탄소년단	Make It Right (feat. Lauv) (EDM Remix)	7
아이유	Love poem	5
아이유	시간의 바깥	0
비아이지 (B.I.G)	ILLUSION	0
비아이지 (B.I.G)	ILLUSION (Arabic Version)	0
Zion.T	5월의 밤	4
방탄소년단	Make It Right (feat. Lauv) (Acoustic Remix)	7
마마무 (Mamamoo)	우린 결국 다시 만날 운명이었지 (Destiny)	5
마마무 (Mamamoo)	Universe	0
마마무 (Mamamoo)	열 밤 (Ten Nights)	0
마마무 (Mamamoo)	HIP	0
마마무 (Mamamoo)	Better	3
마마무 (Mamamoo)	Hello Mama	3
마마무 (Mamamoo)	심심해 (ZzZz)	0
마마무 (Mamamoo)	rEALITY	3
마마무 (Mamamoo)	춤을 춰 (High Tension)	4
마마무 (Mamamoo)	I’m Your Fan	0
마마무 (Mamamoo)	HIP	0
태연 (TAEYEON)	"숨겨진 세상 (Into the Unknown End Credit Version) (""겨울왕국 2"")"	0
아이유	Blueming	0
아이유	unlucky	0
아이유	그 사람	0
아이유	자장가	6
산들,라붐 (LABOUM),킬라그램 (KILLAGRAMZ),CintaKiehl,Indigo,Darren Espanto,Wyne Lay	Side by Side	0
에이프릴 (APRIL)	Feeling	4
에이프릴 (APRIL)	Feeling (Inst.)	4
TWICE (트와이스)	What You Waiting For	0
EXO	Obsession	6
오마이걸 (OH MY GIRL)	기억해	5
세븐틴	SWEETEST THING	4
다비치	나의 오랜 연인에게	7
몬스타엑스	MIDDLE OF THE NIGHT	0
백예린	Square (2017)	0
백예린	Popo (How deep is our love?)	0
러블리즈	슬픈 얼굴 (Produced by DAVINK)	5
몬스타엑스,Sebastian Yatra	Magnetic	0
엔플라잉 (N.Flying)	괜찮아	7
라붐 (LABOUM)	상상더하기 WINTER ++	4
백지영	다시는 사랑하지 않고, 이별에 아파하기 싫어	1
Red Velvet (레드벨벳)	Psycho	3
Red Velvet (레드벨벳)	In & Out	0
Red Velvet (레드벨벳)	Remember Forever	0
Red Velvet (레드벨벳)	눈 맞추고, 손 맞대고 (Eyes Locked, Hands Locked)	3
Red Velvet (레드벨벳)	Ladies Night	4
Red Velvet (레드벨벳)	Jumpin'	0
Red Velvet (레드벨벳)	Love Is The Way	0
Red Velvet (레드벨벳)	카풀 (Carpool)	4
Red Velvet (레드벨벳)	음파음파 (Umpah Umpah)	4
Red Velvet (레드벨벳)	LP	4
Red Velvet (레드벨벳)	안녕, 여름 (Parade)	0
Red Velvet (레드벨벳)	친구가 아냐 (Bing Bing)	0
Red Velvet (레드벨벳)	Milkshake	4
Red Velvet (레드벨벳)	Sunny Side Up!	0
Red Velvet (레드벨벳)	짐살라빔 (Zimzalabim)	0
Red Velvet (레드벨벳)	La Rouge (Special Track)	0
Red Velvet (레드벨벳)	Psycho	3
마크툽 (MAKTUB)	마음이 말하는 행복 (Happiness) (Feat.이라온)	4
백현 (BAEKHYUN)	너를 사랑하고 있어	3
백예린	다시 난, 여기	5
지코 (ZICO)	아무노래	0
태연 (TAEYEON)	내게 들려주고 싶은 말 (Dear Me)	5
방탄소년단	Black Swan	4
방탄소년단	Black Swan	4
세븐틴	SWEETEST THING	4
폴킴	Loveship	3
마마무 (Mamamoo)	자꾸 더 보고싶은 사람	2
가호 (Gaho)	시작	0
여자친구 (GFRIEND)	Labyrinth	0
여자친구 (GFRIEND)	교차로 (Crossroads)	5
여자친구 (GFRIEND)	Here We Are	4
여자친구 (GFRIEND)	지금 만나러 갑니다 (Eclipse)	4
여자친구 (GFRIEND)	Dreamcatcher	0
여자친구 (GFRIEND)	From Me	6
TWICE (트와이스)	Fake & True	0
TWICE (트와이스)	What You Waiting For	0
iKON	Ah Yeah	0
iKON	뛰어들게 (Dive)	0
iKON	온 세상 (All The World)	7
iKON	견딜만해 (Holding On)	0
iKON	너란 바람 따라 (Flower)	5
하현우 (국카스텐)	돌덩이	7
Crush	둘만의 세상으로 가	7
몬스타엑스	WHO DO U LOVE? (feat. French Montana)	0
몬스타엑스	LOVE U	0
몬스타엑스	HAPPY WITHOUT ME	0
몬스타엑스	GOT MY NUMBER	0
몬스타엑스	SOMEONE'S SOMEONE	0
몬스타엑스	MIDDLE OF THE NIGHT	0
몬스타엑스	SHE'S THE ONE	0
몬스타엑스	YOU CAN'T HOLD MY HEART	0
몬스타엑스	MISBEHAVE	0
몬스타엑스	BESIDE U (feat. Pitbull)	0
몬스타엑스	WHO DO U LOVE? (feat. French Montana)(will.i.am Remix)	0
몬스타엑스	BESIDE U (feat. Pitbull)(I.M RAP VER)	0
몬스타엑스	SOMEONE`S SOMEONE	0
몬스타엑스	SHE`S THE ONE	0
몬스타엑스	YOU CAN`T HOLD MY HEART	0
몬스타엑스	BESIDE U (feat. Pitbull)	0
몬스타엑스	WHO DO U LOVE? (feat. French Montana) (will.i.am Remix)	0
엔플라잉 (N.Flying)	Don't Cry	1
여자친구 (GFRIEND)	칵테일 사랑	0
아이유	마음을 드려요	7
IZ*ONE (아이즈원)	FIESTA	4
러블리즈	Promise (약속해줘)	7
방탄소년단	Intro : Persona	0
방탄소년단	작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey)	6
방탄소년단	Make It Right	7
방탄소년단	Jamais Vu	6
방탄소년단	Dionysus	0
방탄소년단	Interlude : Shadow	4
방탄소년단	Filter	7
방탄소년단	시차	0
방탄소년단	Louder than bombs	0
방탄소년단	ON	7
방탄소년단	욱 (UGH!)	0
방탄소년단	00:00 (Zero O’Clock)	3
방탄소년단	Inner Child	0
방탄소년단	친구	0
방탄소년단	Moon	0
방탄소년단	Respect	0
방탄소년단	We are Bulletproof : the Eternal	0
방탄소년단	Outro : Ego	7
방탄소년단	ON (Feat. Sia) (Digital Only)	7
방탄소년단	ON	7
방탄소년단	00:00 (Zero O’Clock)	3
방탄소년단	친구	0
방탄소년단	Filter	7
방탄소년단	시차	0
방탄소년단	Moon	0
마마무 (Mamamoo)	자꾸 더 보고싶은 사람	2
ITZY (있지)	WANNABE	0
몬스타엑스	Here We Are (with TTG)	4
WINNER	뜸	0
WINNER	뜸	0
수호 (SUHO)	사랑, 하자	1
엔플라잉 (N.Flying)	야래향	0
(여자)아이들	Oh my god	0
WINNER	Remember	0
WINNER	뚝 (JINU SOLO)	6
WINNER	막춤	0
WINNER	My bad	0
WINNER	Teaser	0
WINNER	Well	0
WINNER	세레나데 (HOONY SOLO)	0
WINNER	공허해 (4 ver.)	5
WINNER	끼부리지마 (4 ver.)	3
WINNER	컬러링 (4 ver.)	6
WINNER	Different (4 ver.)	0
어반자카파	그대 고운 내사랑	0
Apink (에이핑크)	덤더럼 (Dumhdurum)	0
GOT7 (갓세븐)	RIDE (CD Only)	4
GOT7 (갓세븐)	GRAVITY (CD Only)	4
GOT7 (갓세븐)	God has return + Ma?ana (CD Only)	0
이은미,비지 (Bizzy),산들,제아,유아 (오마이걸),오연준,알리 (ALi)	상록수 2020	0
에이프릴 (APRIL)	Oops I’m Sorry	0
에이프릴 (APRIL)	인형	5
에이프릴 (APRIL)	LALALILALA	0
에이프릴 (APRIL)	1,2,3,4	0
에이프릴 (APRIL)	너.zip	3
폴킴	우리 만남이	0
에이프릴 (APRIL)	나랑 사랑해!	3
오마이걸 (OH MY GIRL)	살짝 설렜어 (Nonstop)	0
오마이걸 (OH MY GIRL)	Dolphin	0
오마이걸 (OH MY GIRL)	꽃차 (Flower Tea)	0
오마이걸 (OH MY GIRL)	NE♡N	0
오마이걸 (OH MY GIRL)	Krystal	5
오마이걸 (OH MY GIRL)	살짝 설렜어 (Nonstop)	0
청하	Stay Tonight	4
오마이걸 (OH MY GIRL)	Dolphin	0
태연 (TAEYEON)	Happy	4
아이유	에잇(Prod.&Feat. SUGA of BTS)	5
볼빨간사춘기	나비와 고양이 (feat.백현 (BAEKHYUN))	0
DAY6 (데이식스)	해와 달처럼	0
DAY6 (데이식스)	Zombie	0
DAY6 (데이식스)	Tick Tock	3
DAY6 (데이식스)	Love me or Leave me	0
DAY6 (데이식스)	때려쳐	6
DAY6 (데이식스)	1 to 10	3
DAY6 (데이식스)	Afraid	4
DAY6 (데이식스)	Zombie (English Ver.)	0
Crush	자나깨나 (Feat. 조이 of Red Velvet)	0
백현 (BAEKHYUN)	Candy	0
몬스타엑스	FANTASIA	5
몬스타엑스	FLOW	0
몬스타엑스	ZONE	0
몬스타엑스	Chaotic	0
몬스타엑스	Beautiful Night	3
몬스타엑스	IT AIN’T OVER	0
몬스타엑스	Stand Up	7
TWICE (트와이스)	MORE & MORE	0
TWICE (트와이스)	OXYGEN	4
TWICE (트와이스)	FIREWORK	4
TWICE (트와이스)	MAKE ME GO	4
TWICE (트와이스)	SHADOW	0
TWICE (트와이스)	DON’T CALL ME AGAIN	0
TWICE (트와이스)	SWEET SUMMER DAY	0
TWICE (트와이스)	MORE & MORE	0
DIA (다이아)	Daily	3
DIA (다이아)	감싸줄게요	0
DIA (다이아)	네게로(路)	2
DIA (다이아)	아무도 몰래	3
엔플라잉 (N.Flying)	아 진짜요. (Oh really.)	0
엔플라잉 (N.Flying)	FLOWER FANTASY	0
엔플라잉 (N.Flying)	꽃바람 (YOUTH)	0
엔플라잉 (N.Flying)	아무거나 (I’M GONNA)	0
엔플라잉 (N.Flying)	마지막 무대 (Last Song)	5
엔플라잉 (N.Flying)	에요 (E-YO)	0
IZ*ONE (아이즈원)	환상동화 (Secret Story of the Swan)	4
아이유	Into the I-LAND	0
엔플라잉 (N.Flying)	아로하	7
세븐틴	Fearless	6
세븐틴	Left & Right	0
세븐틴	좋겠다	3
세븐틴	My My	0
세븐틴	어른 아이	7
세븐틴	같이 가요	7
세븐틴	Left & Right	0
에이프릴 (APRIL)	Crazy	4
BLACKPINK	How You Like That	6
화사 (Hwa Sa)	마리아 (Maria)	0
선미	보라빛 밤 (pporappippam)	2
지코 (ZICO)	Summer Hate (Feat. 비)	0
청하	PLAY (Feat. 창모)	4
싹쓰리 (유두래곤, 린다G, 비룡)	여름 안에서 by 싹쓰리 (Feat. 황광희)	1
여자친구 (GFRIEND)	Apple	0
여자친구 (GFRIEND)	눈의 시간	5
여자친구 (GFRIEND)	거울의 방	0
여자친구 (GFRIEND)	Tarot Cards	7
여자친구 (GFRIEND)	Creme Brulee	0
여자친구 (GFRIEND)	북쪽 계단	0
백지영	거짓말이라도 해서 널 보고싶어	5
싹쓰리 (유두래곤, 린다G, 비룡)	다시 여기 바닷가	5
이하이	홀로	6
엔플라잉 (N.Flying)	STARLIGHT	5
싹쓰리 (유두래곤, 린다G, 비룡)	그 여름을 틀어줘	0
에이프릴 (APRIL)	Now or Never	4
에이프릴 (APRIL)	PARADISE	4
비룡	신난다 (Feat. 마마무)	0
몬스타엑스	무모하고 대책없지만 (with TTG)	0
(여자)아이들	덤디덤디 (DUMDi DUMDi)	0
에이프릴 (APRIL)	Crazy	4
박진영	When We Disco (Duet with 선미)	5
오마이걸 (OH MY GIRL)	SUPADUPA (천천히 해봐)	2
오마이걸 (OH MY GIRL)	바라밤	0
오마이걸 (OH MY GIRL)	SUPADUPA (천천히 해봐) (Inst.)	2
오마이걸 (OH MY GIRL)	바라밤 (Inst.)	0
ITZY (있지)	Not Shy	0
Red Velvet (레드벨벳)	Milky Way	7
방탄소년단	Dynamite (Tropical Remix)	0
방탄소년단	Dynamite (Poolside Remix)	0
TWICE (트와이스)	MORE & MORE (English Ver.)	0
방탄소년단	Dynamite	0
방탄소년단	Dynamite (Instrumental)	0
방탄소년단	Dynamite (Acoustic Remix)	0
방탄소년단	Dynamite (EDM Remix)	0
방탄소년단	Dynamite	0
베이비버스 (BabyBus),라붐 (LABOUM)	스마일팝팝	0
오마이걸 (OH MY GIRL),Keanu Silva	Rocket Ride (Feat. Mougleta)	0
오마이걸 (OH MY GIRL)	Rocket Ride (Korean Version)	0
BLACKPINK	Ice Cream (with Selena Gomez)	0
러블리즈	Obliviate	6
러블리즈	자각몽	0
러블리즈	절대, 비밀	4
러블리즈	이야기꽃	5
러블리즈	걱정 인형	0
CLC	HELICOPTER	4
CLC	HELICOPTER (English Ver.)	0
소년공화국 (Boys Republic)	Happy Wedding Day	1
B1A4,오마이걸 (OH MY GIRL),온앤오프 (ONF)	너와 나의 시대 (OURS)	3
UNIQ (유니크)	Next Mistake (Kor Ver.)	7
마마무 (Mamamoo)	WANNA BE MYSELF	2
VAV	MADE FOR TWO	4
VAV	Into You	0
VAV	Moto	0
VAV	놓지마 (Hold Tight)	5
VAV	You Taught Me Love	0
Pink Sweat$,세븐틴	17 (feat. 조슈아 & 도겸 of 세븐틴)	4
방탄소년단	Dynamite	0
방탄소년단	Dynamite (Slow Jam Remix)	0
방탄소년단	Dynamite (Midnight Remix)	0
방탄소년단	Dynamite (Retro Remix)	0
방탄소년단	Dynamite (Bedroom Remix)	0
업텐션 (UP10TION)	Light	4
업텐션 (UP10TION)	Destiny	4
업텐션 (UP10TION)	Stop The Clock	4
업텐션 (UP10TION)	Dawn	4
업텐션 (UP10TION)	니가 보여 (Waiting For You)	5
업텐션 (UP10TION)	빈집 (텅) (Empty House)	0
엔플라잉 (N.Flying)	From You	5
